transform	maxChar	path	score	size	text
log1p	600	gutenberg/1/1/8/0/11800/old/11800-8.txt	5963.47	595	CONSOLIDATED LAWS OF NEW YORK ANNOTATED. 1942 cumulative annual pocket part. Appl. author: Edward Thompson Co. � 7Jul42; AA407368. West Pub. Co. (PWH); 17Oct69; R470115. <pb id='454.png' n='1969_h2/A/2787' /> MACKLIN, CHARLES B. Elementary theory of music. SEE Holmberg, Frederik. MACKNIGHT, NINON. Parasols is for ladies. SEE Ritter, Elizabeth. MCLEAN, MARGARET PRENDERGAST. Good American speech. Completely rev. ed. � 14Nov41; A159610. Paudre Valley National Bank (E); 13Nov69; R473156. MACLEISH, ARCHIBALD. Geography of our times. (In New republic) � 22Oct42; B562244. Archibald Macleish (A);
log1p	600	gutenberg/1/1/8/4/11840/old/11840-8.txt	5963.47	595	CONSOLIDATED LAWS OF NEW YORK ANNOTATED. 1942 cumulative annual pocket part. Appl. author: Edward Thompson Co. � 7Jul42; AA407368. West Pub. Co. (PWH); 17Oct69; R470115. <pb id='454.png' n='1969_h2/A/2787' /> MACKLIN, CHARLES B. Elementary theory of music. SEE Holmberg, Frederik. MACKNIGHT, NINON. Parasols is for ladies. SEE Ritter, Elizabeth. MCLEAN, MARGARET PRENDERGAST. Good American speech. Completely rev. ed. � 14Nov41; A159610. Paudre Valley National Bank (E); 13Nov69; R473156. MACLEISH, ARCHIBALD. Geography of our times. (In New republic) � 22Oct42; B562244. Archibald Macleish (A);
log1p	600	gutenberg/1/1/8/4/11845/old/11845-8.txt	5963.44	598	A5-136941. 6Apr72; R526541. GRUNDMANN, JOHN. Music reader for Lutheran schools, by John Grundmann & Bernhard Schumacher. Illustrated by William H. Pfaff. � 29Dec44; A185945. Concordia Pub. House (PWH); 25Feb72; R523836. GUERIN, PATRICIA ORRIS. Puzzles for everyone. SEE PROSKAUER, JULIEN J. <pb id='093.png' /> GUILLAIS, ALBERT. La guerre et la paix. SEE TOLSTOY, LEO NIKOLAYEVICH, COUNT. GUSTAFSON, RALPH. Flight into darkness. � 15Nov44; A184610. Ralph Gustafson (A); 28Apr72; R529108. GUSTIN, WILLIAM SHARP. Dynamic meteorology. SEE HOLMBOE, JOERGEN. GUTERMAN, NORBERT. Copernicus and his world.
log1p	600	gutenberg/4/6/5/2/46523/old/46523-8.txt	5961.93	596	S. Cobb Release Date: August 7, 2014 [EBook #46523] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK THE SPRUCE STREET TRAGEDY *** Produced by Demian Katz and the Online Distributed Proofreading Team at http://www.pgdp.net (Images courtesy of the Digital Library@Villanova University (http://digital.library.villanova.edu/)) Old Cap. Collier LIBRARY FIVE-CENT EDITION. No. 262. MUNRO'S PUBLISHING HOUSE. 24 & 26 VANDEWATER STREET, NEW YORK.--AUGUST 22, 1887. 5 Cents. OLD CAP. COLLIER LIBRARY IS ISSUED SEMI-MONTHLY.--BY SUBSCRIPTION $2.00 PER ANNUM.
log1p	600	gutenberg/7/1/7/4/71745/71745-0.txt	5958.79	600	country where you are located before using this eBook. Title: Crónicas imorais Author: Albino Forjaz de Sampayo Release Date: September 28, 2023 [eBook #71745] Language: Portuguese Credits: The Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive) *** START OF THE PROJECT GUTENBERG EBOOK CRóNICAS IMORAIS *** ALBINO FORJAZ DE SAMPAYO _Crónicas imorais_ «O que melhor se ria será o último a rir-se.» F. NIETZSCHE. 3.º MILHAR [Illustration] EDITORES--~SANTOS & VIEIRA~ EMPREZA LITTERARIA FLUMINENSE 125, RUA
log1p	600	gutenberg/3/5/4/1/35413/35413.txt	5958.08	594	License included with this eBook or online at www.gutenberg.org Title: A Review of the Middle American Tree Frogs of the Genus Ptychohyla Author: William E. Duellman Release Date: February 26, 2011 [EBook #35413] Language: English Character set encoding: ASCII *** START OF THIS PROJECT GUTENBERG EBOOK MIDDLE AMERICAN TREE FROGS--PTYCHOHYLA *** Produced by Chris Curnow, Tom Cosmas, Joseph Cooper and the Online Distributed Proofreading Team at https://www.pgdp.net UNIVERSITY OF KANSAS PUBLICATIONS MUSEUM OF NATURAL HISTORY Volume 15, No. 7, pp. 297-349, pls. 11-18, 7 figs. October 18, 1963
log1p	600	gutenberg/4/0/5/6/40561/old/40561-0.txt	5957.95	600	nagy háborúból Author: Kurt Matull Release Date: August 22, 2012 [eBook #40561] Language: Hungarian Character set encoding: UTF-8 ***START OF THE PROJECT GUTENBERG EBOOK A PRZEMYSLI REPÜLŐ*** E-text prepared by Tamás Róth, Albert László, and the Online Distributed Proofreading Team Europe (http://dp.rastko.net) A PRZEMYSLI REPÜLŐ REGÉNY A NAGY HÁBORÚBÓL ÍRTA KURT MATULL BUDAPEST ATHENAEUM IRODALMI ÉS NYOMDAI R.-T. KIADÁSA 1915 7877. – Budapest, az Athenaeum r.-t. könyvnyomdája. I. Éjfélt ütött. Csúnya novemberi idő. A délnyugati szél hónak, esőnek keverékével seperte végig Bécs városát. Hidege
log1p	600	gutenberg/6/1/9/7/61979/61979-0.txt	5956.91	596	*** START OF THE PROJECT GUTENBERG EBOOK 61979 *** Note: Images of the original pages are available through HathiTrust Digital Library. See https://hdl.handle.net/2027/mdp.39015063922358 ADY ENDRE IGY IS TÖRTÉNHETIK NOVELLÁK A NYUGAT KIADÁSA BUDAPEST 1910 A cimlapot Falus Elek rajzolta. „Jókai“ könyvnyomdai műintézet Budapest, Thököly-ut 28. ELŐSZÓ. Kisded históriák véletlen találkahelye ez a könyv, melyet most már kezdek nagyon az enyémnek s féltenivalóan Ady-könyvnek tartani. Csaknem háromszáz ujság-novellácskám csomójából huzogattam ki és össze, találomra és mutatóba. Néha nemcsak durva
log1p	600	gutenberg/1/1/8/4/11840/11840-0.txt	5956.84	595	CONSOLIDATED LAWS OF NEW YORK ANNOTATED. 1942 cumulative annual pocket part. Appl. author: Edward Thompson Co. © 7Jul42; AA407368. West Pub. Co. (PWH); 17Oct69; R470115. <pb id='454.png' n='1969_h2/A/2787' /> MACKLIN, CHARLES B. Elementary theory of music. SEE Holmberg, Frederik. MACKNIGHT, NINON. Parasols is for ladies. SEE Ritter, Elizabeth. MCLEAN, MARGARET PRENDERGAST. Good American speech. Completely rev. ed. © 14Nov41; A159610. Paudre Valley National Bank (E); 13Nov69; R473156. MACLEISH, ARCHIBALD. Geography of our times. (In New republic) © 22Oct42; B562244. Archibald Macleish (A);
log1p	600	gutenberg/1/1/8/0/11800/11800-0.txt	5956.84	595	CONSOLIDATED LAWS OF NEW YORK ANNOTATED. 1942 cumulative annual pocket part. Appl. author: Edward Thompson Co. © 7Jul42; AA407368. West Pub. Co. (PWH); 17Oct69; R470115. <pb id='454.png' n='1969_h2/A/2787' /> MACKLIN, CHARLES B. Elementary theory of music. SEE Holmberg, Frederik. MACKNIGHT, NINON. Parasols is for ladies. SEE Ritter, Elizabeth. MCLEAN, MARGARET PRENDERGAST. Good American speech. Completely rev. ed. © 14Nov41; A159610. Paudre Valley National Bank (E); 13Nov69; R473156. MACLEISH, ARCHIBALD. Geography of our times. (In New republic) © 22Oct42; B562244. Archibald Macleish (A);
log1p	600	gutenberg/1/1/8/4/11845/11845-0.txt	5956.81	598	A5-136941. 6Apr72; R526541. GRUNDMANN, JOHN. Music reader for Lutheran schools, by John Grundmann & Bernhard Schumacher. Illustrated by William H. Pfaff. © 29Dec44; A185945. Concordia Pub. House (PWH); 25Feb72; R523836. GUERIN, PATRICIA ORRIS. Puzzles for everyone. SEE PROSKAUER, JULIEN J. <pb id='093.png' /> GUILLAIS, ALBERT. La guerre et la paix. SEE TOLSTOY, LEO NIKOLAYEVICH, COUNT. GUSTAFSON, RALPH. Flight into darkness. © 15Nov44; A184610. Ralph Gustafson (A); 28Apr72; R529108. GUSTIN, WILLIAM SHARP. Dynamic meteorology. SEE HOLMBOE, JOERGEN. GUTERMAN, NORBERT. Copernicus and his world.
log1p	600	gutenberg/3/7/3/8/37384/37384-8.txt	5956.38	600	Nikolai Rimsky-Korsakov Translator: Ely Halp�rine-Kaminsky Release Date: September 10, 2011 [EBook #37384] Language: French Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK MA VIE MUSICALE *** Produced by Chuck Greif and the Online Distributed Proofreading Team at http://www.pgdp.net (This book was produced from scanned images of public domain material from the Google Print project.) N.-A. RIMSKY-KORSAKOV MA VIE MUSICALE INTRODUCTION ET ADAPTATION PAR E. HALP�RINE-KAMINSKY [Illustration: colophon] PIERRE LAFITTE & Cie �DITEURS, PARIS 90, AVENUE DES CHAMPS-�LYS�ES MA
log1p	600	gutenberg/2/5/7/8/25781/25781.txt	5955.40	599	Charles Goddard Paul Dickey Release Date: June 14, 2008 [EBook #25781] Language: English Character set encoding: ASCII *** START OF THIS PROJECT GUTENBERG EBOOK THE GHOST BREAKER *** Produced by K Nordquist and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) [Illustration: "_Warren--don't call me Highness!... my name is Maria_"] THE GHOST BREAKER A NOVEL BASED UPON THE PLAY By CHARLES GODDARD AND PAUL DICKEY HEARST'S INTERNATIONAL LIBRARY COMPANY NEW YORK 1915 Copyright,
log1p	600	gutenberg/3/8/4/2/38425/38425-8.txt	5955.12	597	with this eBook or online at www.gutenberg.org Title: Geographic Variation in the North American Cyprinid Fish, Hybopsis gracilis Author: Leonard J. Olund Frank B. Cross Release Date: December 27, 2011 [EBook #38425] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK GEOGRAPHIC VARIATION *** Produced by Chris Curnow, Joseph Cooper, Erica Pfister-Altschul and the Online Distributed Proofreading Team at http://www.pgdp.net UNIVERSITY OF KANSAS PUBLICATIONS MUSEUM OF NATURAL HISTORY Volume 13, No. 7, pp. 323-348, pls. 21-24, 2 figs. February 10, 1961
log1p	600	gutenberg/2/9/7/2977/old/jcexp10.txt	5954.76	599	YOU DON'T HAVE TO? The Project gratefully accepts contributions of money, time, public domain etexts, and royalty free copyright licenses. If you are interested in contributing scanning equipment or software or other items, please contact Michael Hart at: hart@pobox.com *END THE SMALL PRINT! FOR PUBLIC DOMAIN ETEXTS*Ver.04.07.00*END* This etext was produced by David Widger <widger@cecomet.net> Expelled from Spain By Jacques Casanova MEMOIRS OF JACQUES CASANOVA de SEINGALT 1725-1798 SPANISH PASSIONS, Volume 6b--EXPELLED FROM SPAIN THE RARE UNABRIDGED LONDON EDITION OF 1894 TRANSLATED BY ARTHUR
log1p	600	gutenberg/1/6/1/1/16114/16114-8.txt	5953.81	599	Fiction Project, Indiana University Digital Library Program. See http://www.letrs.indiana.edu/cgi/t/text/text-idx?sid=7f9e35d3d1a550410edc5c4f4e877833;c=wright2;view=header;type=simple;q1=Adams%2C%20John%20Turvill%20%201805-1882%20;rgn=author;cc=wright2;idno=Wright2-0020%3C THE KNIGHT OF THE GOLDEN MELICE A Historical Romance by JOHN TURVILL ADAMS The Author of "The Lost Hunter." New-York: Derby & Jackson, 119 Nassau-Street. Cincinnati: W.H. Derby & Co. 1857 "One ... calling himself ... Knight of the Golden Melice." _Winthrop's History of New England._ Alles weiderholt sich nur im Leben; Ewig
log1p	600	gutenberg/1/6/1/1/16114/16114.txt	5953.81	599	Fiction Project, Indiana University Digital Library Program. See http://www.letrs.indiana.edu/cgi/t/text/text-idx?sid=7f9e35d3d1a550410edc5c4f4e877833;c=wright2;view=header;type=simple;q1=Adams%2C%20John%20Turvill%20%201805-1882%20;rgn=author;cc=wright2;idno=Wright2-0020%3C THE KNIGHT OF THE GOLDEN MELICE A Historical Romance by JOHN TURVILL ADAMS The Author of "The Lost Hunter." New-York: Derby & Jackson, 119 Nassau-Street. Cincinnati: W.H. Derby & Co. 1857 "One ... calling himself ... Knight of the Golden Melice." _Winthrop's History of New England._ Alles weiderholt sich nur im Leben; Ewig
log1p	600	gutenberg/4/0/7/4/40748/old/40748-0.txt	5953.53	600	Author: Dezs? Kosztolányi Release Date: September 13, 2012 [EBook #40748] Language: Hungarian Character set encoding: UTF-8 *** START OF THIS PROJECT GUTENBERG EBOOK BÉLA, A BUTA *** Produced by Albert László (This file was produced from images generously made available by The Internet Archive/Canadian Libraries) BÉLA, A BUTA KOSZTOLÁNYI DEZSŐ ÚJ ELBESZÉLÉSEI BUDAPEST AZ ATHENAEUM IRODALMI ÉS NYOMDAI R.-T. KIADÁSA 1920 10147. – Budapest, az Athenaeum r-t. könyvnyomdája. EZÜSTBOT. Elek a zsibbasztó és tompa délutánon elaludt, ültő helyében. Mire fölébredt, már este volt, – haldokló violafénnyel
log1p	600	gutenberg/6/4/8/5/64859/old/64859-0.txt	5953.39	596	where you are located before using this eBook. Title: Török népmesék Author: Ignácz Kúnos Contributor: Ármin Vámbéry Release Date: March 18, 2021 [eBook #64859] Language: Hungarian Character set encoding: UTF-8 Produced by: Albert László from page images generously made available by the Google Books Library Project *** START OF THE PROJECT GUTENBERG EBOOK TÖRÖK NÉPMESÉK *** TÖRÖK NÉPMESÉK * EREDETIJÉT GYÜJTÖTTE ÉS MAGYARRA FORDITOTTA DR KÚNOS IGNÁCZ VÁMBÉRY ÁRMIN ELŐSZAVÁVAL KIADJA A KISFALUDY-TÁRSASÁG BUDAPEST HORNYÁNSZKY VIKTOR AKADÉMIAI KÖNYVKERESKEDÉSE 1889. Hornyánszky Viktor sajtója.
log1p	600	gutenberg/6/3/6/2/63627/old/63627-0.txt	5952.18	598	2020 [EBook #63627] Language: Hungarian Character set encoding: UTF-8 Produced by: Albert László from page images generously made available by the Google Books Library Project *** START OF THE PROJECT GUTENBERG EBOOK ELBUKOTTAK *** SZOMORY DEZSŐ ELBUKOTTAK BUDAPEST, 1892 * SINGER ÉS WOLFNER KIADÁSA ANDRÁSSY-ÚT 10 TARTALOM Nyomoruság 5 Vihar 183 Mese a három kisasszonyról 193 Pusztulás 204 Luczifer asszonyság 253 Az utolsó percz 300 NYOMORUSÁG. I. A mikor abból a terézvárosi közvetitő-intézetből, a melyben markos cselédleányokat, dagadó emlőjű dajkákat és svájczi bonne-okat árulnak, felkerült
log1p	600	gutenberg/7/1/6/8/71686/71686-0.txt	5950.75	599	Title: Clovis, Tome 2 (of 2) Author: Godefroid Kurth Release Date: September 19, 2023 [eBook #71686] Language: French Credits: Brian Wilson, Pierre Lacaze and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/Canadian Libraries) *** START OF THE PROJECT GUTENBERG EBOOK CLOVIS, TOME 2 (OF 2) *** CLOVIS DU MÊME AUTEUR LES ORIGINES DE LA CIVILISATION MODERNE, 4e édition. Paris, Retaux, 1898, 2 volumes in-8º de XII-326 et 354 pages. Ouvrage couronné par l'Académie royale de Belgique 8 fr. HISTOIRE
log1p	600	gutenberg/3/4/2/5/34252/34252-8.txt	5950.09	599	Tal--A Worldly Woman--The Legend of Madame Krasinska) Author: Vernon Lee Release Date: November 8, 2010 [eBook #34252] Language: English Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK VANITAS*** E-text prepared by Delphine Lettau and the Online Distributed Proofreading Canada Team (http://www.pgdpcanada.net) The Crown Copyright Series 1892 VANITAS Polite Stories by VERNON LEE, Author of "Hauntings," Etc. London William Heinemann 1892 [All rights reserved] _ALLA BARONESSA E. FRENCH-CINI._ _PISTOIA PER IGNO._ MY DEAR ELENA, We had a conversation once, walking on your
log1p	600	gutenberg/6/9/3/6/69367/old/69367-0.txt	5949.42	597	An apology for abolitionists: addressed by the anti-slavery society of Meriden, Conn., to their fellow citizens Authors: Philo Pratt Walter Webb Isaac I. Tibbals Release Date: November 16, 2022 [eBook #69367] Language: English Produced by: John Campbell and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive) *** START OF THE PROJECT GUTENBERG EBOOK AN APOLOGY FOR ABOLITIONISTS: ADDRESSED BY THE ANTI-SLAVERY SOCIETY OF MERIDEN, CONN., TO THEIR FELLOW CITIZENS *** TRANSCRIBER’S NOTE Italic text
log1p	600	gutenberg/2/6/0/7/26076/26076-8.txt	5949.07	600	no restrictions whatsoever. You may copy it, give it away or re-use it under the terms of the Project Gutenberg License included with this eBook or online at www.gutenberg.org Title: Birds from Coahuila, Mexico Author: Emil K. Urban Release Date: July 17, 2008 [EBook #26076] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK BIRDS FROM COAHUILA, MEXICO *** Produced by Chris Curnow, Joseph Cooper and the Online Distributed Proofreading Team at http://www.pgdp.net UNIVERSITY OF KANSAS PUBLICATIONS MUSEUM OF NATURAL HISTORY Volume 11, No. 8, pp. 443-516
log1p	600	gutenberg/5/3/5/9/53593/old/53593-8.txt	5948.54	598	you are located before using this ebook. Title: Yhteiskuntasopimuksesta eli Valtio-oikeuden johtavat aatteet Author: Jean-Jacques Rousseau Release Date: November 25, 2016 [eBook #53593] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK YHTEISKUNTASOPIMUKSESTA*** E-text prepared by Tapio Riikonen YHTEISKUNTASOPIMUKSESTA ELI VALTIO-OIKEUDEN JOHTAVAT AATTEET Kirj. JEAN-JAQUES ROUSSEAU Suomentanut ja johdannolla varustanut J. V. LEHTONEN Alkuper�inen nimi: Du Contrat Social ou Principes du Droit Politique H�meenlinnassa, Arvi a. Karisto, 1918. SIS�LLYS:
log1p	600	gutenberg/1/8/0/1/18018/18018-8.txt	5948.32	598	Hilaire Belloc Release Date: March 19, 2006 [eBook #18018] Language: English Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK THE FREE PRESS*** E-text prepared by Thierry Alberto, Richard J. Shiffer, and the Project Gutenberg Online Distributed Proofreading Team (http://www.pgdp.net/) THE FREE PRESS by HILAIRE BELLOC London: George Allen & Unwin Ltd. Ruskin House 40 Museum Street W.C 1 First published in 1918 (All rights reserved) DEDICATION KINGS LAND, SHIPLEY, HORSHAM. _October 14, 1917._ MY DEAR ORAGE, I dedicate this little essay to you not only because "The New
log1p	600	gutenberg/3/1/3/3/31334/31334.txt	5945.85	600	V Author: William E. Duellman Release Date: February 21, 2010 [EBook #31334] Language: English Character set encoding: ASCII *** START OF THIS PROJECT GUTENBERG EBOOK TWO SPECIES OF FROGS, GENUS PTYCHOHYLA *** Produced by Chris Curnow, Joseph Cooper, Diane Monico, and the Online Distributed Proofreading Team at https://www.pgdp.net UNIVERSITY OF KANSAS PUBLICATIONS MUSEUM OF NATURAL HISTORY Volume 13, No. 8, Pl. 25, figs. 1-2, pp. 349-357 April 27, 1961 Descriptions of Two Species of Frogs, Genus Ptychohyla Studies of American Hylid Frogs, V BY WILLIAM E. DUELLMAN UNIVERSITY OF KANSAS LAWRENCE
log1p	600	gutenberg/3/1/0/8/31082/31082.txt	5945.39	598	January 26, 2010 [EBook #31082] Language: English Character set encoding: ASCII *** START OF THIS PROJECT GUTENBERG EBOOK THE MERMAID OF DRUID LAKE *** Produced by Irma �pehar, Jennifer Sahmoun and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) The Mermaid of Druid Lake AND OTHER STORIES BY CHARLES WEATHERS BUMP Author of "His Baltimore Madonna," etc. _NUNN & COMPANY BALTIMORE 1906_ Copyright 1906 by Charles Weathers Bump All rights Reserved Acknowledgement is Given to
log1p	600	gutenberg/6/3/8/1/63811/old/63811-8.txt	5945.38	594	have to check the laws of the country where you are located before using this ebook. Title: Herra Byronin ammatti Author: Bernard Shaw Release Date: November 19, 2020 [eBook #63811] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK HERRA BYRONIN AMMATTI*** E-text prepared by Juhani K�rkk�inen and Tapio Riikonen HERRA BYRONIN AMMATTI Romaani Kirj. BERNARD SHAW Tekij�n luvalla suomentanut V�in� Jaakkola Porvoossa, Werner S�derstr�m Osakeyhti�, 1923. PROLOOGI. I. Moncrief House, Panleyn yhteismaa. Oppilaitos s��tyl�isperheiden poikia varten, j.n.e.
